0,0,0,0,0,0,0,3,2,0.11,0.33,0.22,0.22,0.56,0.56,0.22,0.22,0.11,0,0,0,0,0,0,0,0,0.11,0,0,0,0.22,0.44,0.44,0,0,0,0,0,0,0,0,0.33,0,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,12,136,0,0.09,0.09,0.09,0.09,0.09,0.02,0.02,0.03,0.03,0,0,0,0,0,0,0.01,0.03,0,0,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,199,0,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0,0,0,0,0,0,0.01,0.09,0,0,0.01,0.14,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0,0,0,0,100,0,0,13,221,0,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
